,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
159,Rio Nogales Power Project,55137_G_CTG3,55137,G,CTG3,3977.0,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,163.0,7050.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.0294,0.0294,0.0294,0.0294,,,,,,,,,,,,Natural Gas,55137.0,29.593056,-97.973215,,,,,,,,3.6509190329230177,117.0,POINT (-97.973215 29.593056),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,51.834,16640.64028457092,65.2,0.0,13170.0,3.5999999999999996,29.338979182107273,1,0.0,1,1,0,False,False,False,55137+CTG3,,,,,,,,,,,,
160,Rio Nogales Power Project,55137_G_STG1,55137,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,323.0,7050.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.0294,0.0294,0.0294,0.0294,,,,,,,,,,,,Natural Gas,55137.0,29.593056,-97.973215,,,,,,,,3.6509190329230177,117.0,POINT (-97.973215 29.593056),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,102.714,32975.01111605158,129.20000000000002,0.0,13170.0,3.5999999999999996,29.338979182107273,1,0.0,1,1,0,False,False,False,55137+STG1,,,,,,,,,,,,
161,Hays Energy Project,55144_G_U1,55144,G,U1,4002.0,Combined Cycle,,ERC_REST,Texas,48.0,Hays,209.0,48209.0,215.0,7474.0,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01233,0.01233,0.01233,0.01233,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,,3.6509190329230177,117.0,POINT (-97.9894 29.7806),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,68.37,21949.310804802135,86.0,0.0,13170.0,3.5999999999999996,30.886968852066637,1,0.0,1,1,0,False,False,False,55144+U1,,,,,,,,,,,,
162,Hays Energy Project,55144_G_U2,55144,G,U2,4003.0,Combined Cycle,,ERC_REST,Texas,48.0,Hays,209.0,48209.0,215.0,7452.0,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.0128,0.0128,0.0128,0.0128,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,,3.6509190329230177,117.0,POINT (-97.9894 29.7806),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,68.37,21949.310804802135,86.0,0.0,13170.0,3.5999999999999996,30.806648633342327,1,0.0,1,1,0,False,False,False,55144+U2,,,,,,,,,,,,
163,Hays Energy Project,55144_G_U3,55144,G,U3,4004.0,Combined Cycle,,ERC_REST,Texas,48.0,Hays,209.0,48209.0,224.0,7473.0,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01212,0.01212,0.01212,0.01212,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,,3.6509190329230177,117.0,POINT (-97.9894 29.7806),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,71.232,22868.11916407292,89.60000000000001,0.0,13170.0,3.5999999999999996,30.88331793303371,1,0.0,1,1,0,False,False,False,55144+U3,,,,,,,,,,,,
164,Hays Energy Project,55144_G_U4,55144,G,U4,4005.0,Combined Cycle,,ERC_REST,Texas,48.0,Hays,209.0,48209.0,227.0,7446.0,2002.0,9999.0,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01168,0.01168,0.01168,0.01168,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,,3.6509190329230177,117.0,POINT (-97.9894 29.7806),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,72.186,23174.388617163182,90.80000000000001,0.0,13170.0,3.5999999999999996,30.784743119144792,1,0.0,1,1,0,False,False,False,55144+U4,,,,,,,,,,,,
165,Guadalupe Generating Station,55153_G_CTG1,55153,G,CTG1,4028.0,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,148.0,7354.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,3.6509190329230177,117.0,POINT (-98.14190000000001 29.6244),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,30.448858568115874,1,0.0,1,1,0,False,False,False,55153+CTG1,,,,,,,,,,,,
166,Guadalupe Generating Station,55153_G_CTG2,55153,G,CTG2,4029.0,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,148.0,7354.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,3.6509190329230177,117.0,POINT (-98.14190000000001 29.6244),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,30.448858568115874,1,0.0,1,1,0,False,False,False,55153+CTG2,,,,,,,,,,,,
167,Guadalupe Generating Station,55153_G_CTG3,55153,G,CTG3,4030.0,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,148.0,7354.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03151,0.03151,0.03151,0.03151,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,3.6509190329230177,117.0,POINT (-98.14190000000001 29.6244),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,30.448858568115874,1,0.0,1,1,0,False,False,False,55153+CTG3,,,,,,,,,,,,
168,Guadalupe Generating Station,55153_G_CTG4,55153,G,CTG4,4031.0,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,148.0,7354.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03151,0.03151,0.03151,0.03151,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,3.6509190329230177,117.0,POINT (-98.14190000000001 29.6244),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,30.448858568115874,1,0.0,1,1,0,False,False,False,55153+CTG4,,,,,,,,,,,,
169,Guadalupe Generating Station,55153_G_STG1,55153,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,197.0,7354.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,3.6509190329230177,117.0,POINT (-98.14190000000001 29.6244),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,62.646,20111.69408626056,78.80000000000001,0.0,13170.0,3.5999999999999996,30.448858568115874,1,0.0,1,1,0,False,False,False,55153+STG1,,,,,,,,,,,,
170,Guadalupe Generating Station,55153_G_STG2,55153,G,STG2,,Combined Cycle,,ERC_REST,Texas,48.0,Guadalupe,187.0,48187.0,197.0,7354.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03151,0.03151,0.03151,0.03151,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,3.6509190329230177,117.0,POINT (-98.14190000000001 29.6244),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,62.646,20111.69408626056,78.80000000000001,0.0,13170.0,3.5999999999999996,30.448858568115874,1,0.0,1,1,0,False,False,False,55153+STG2,,,,,,,,,,,,
171,Lost Pines 1 Power Project,55154_G_CTA,55154,G,CTA,4032.0,Combined Cycle,,ERC_REST,Texas,48.0,Bastrop,21.0,48021.0,169.0,7193.0,2001.0,9999.0,,,N,Natural Gas,,,,,SCR,2001.0,,,,,,,,0.02159,0.02159,0.02159,0.02159,,,,,,,,,,,,Natural Gas,55154.0,30.1478,-97.2714,,,,,,,,3.6509190329230177,117.0,POINT (-97.2714 30.1478),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,53.742,17253.179190751445,67.60000000000001,0.0,13170.0,3.5999999999999996,29.861060603815268,1,0.0,1,1,0,False,False,False,55154+CTA,,,,,,,,,,,,
172,Lost Pines 1 Power Project,55154_G_CTB,55154,G,CTB,4033.0,Combined Cycle,,ERC_REST,Texas,48.0,Bastrop,21.0,48021.0,169.0,7193.0,2001.0,9999.0,,,N,Natural Gas,,,,,SCR,2001.0,,,,,,,,0.02159,0.02159,0.02159,0.02159,,,,,,,,,,,,Natural Gas,55154.0,30.1478,-97.2714,,,,,,,,3.6509190329230177,117.0,POINT (-97.2714 30.1478),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,53.742,17253.179190751445,67.60000000000001,0.0,13170.0,3.5999999999999996,29.861060603815268,1,0.0,1,1,0,False,False,False,55154+CTB,,,,,,,,,,,,
173,Lost Pines 1 Power Project,55154_G_ST,55154,G,ST,,Combined Cycle,,ERC_REST,Texas,48.0,Bastrop,21.0,48021.0,172.0,7193.0,2001.0,9999.0,,,N,Natural Gas,,,,,SCR,2001.0,,,,,,,,0.02159,0.02159,0.02159,0.02159,,,,,,,,,,,,Natural Gas,55154.0,30.1478,-97.2714,,,,,,,,3.6509190329230177,117.0,POINT (-97.2714 30.1478),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,54.696,17559.448643841708,68.8,0.0,13170.0,3.5999999999999996,29.861060603815268,1,0.0,1,1,0,False,False,False,55154+ST,,,,,,,,,,,,
174,Bastrop Energy Center,55168_G_0001,55168,G,0001,4046.0,Combined Cycle,,ERC_REST,Texas,48.0,Bastrop,21.0,48021.0,149.0,7706.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.02821,0.02821,0.02821,0.02821,,,,,,,,,,,,Natural Gas,55168.0,30.1458,-97.55,,,,,,,,3.6509190329230177,117.0,POINT (-97.55 30.1458),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,31.733982067704773,1,0.0,1,1,0,False,False,False,55168+0001,,,,,,,,,,,,
175,Bastrop Energy Center,55168_G_0002,55168,G,0002,4047.0,Combined Cycle,,ERC_REST,Texas,48.0,Bastrop,21.0,48021.0,149.0,7706.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.02821,0.02821,0.02821,0.02821,,,,,,,,,,,,Natural Gas,55168.0,30.1458,-97.55,,,,,,,,3.6509190329230177,117.0,POINT (-97.55 30.1458),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,31.733982067704773,1,0.0,1,1,0,False,False,False,55168+0002,,,,,,,,,,,,
176,Bastrop Energy Center,55168_G_0003,55168,G,0003,,Combined Cycle,,ERC_REST,Texas,48.0,Bastrop,21.0,48021.0,227.0,7706.0,2002.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.02821,0.02821,0.02821,0.02821,,,,,,,,,,,,Natural Gas,55168.0,30.1458,-97.55,,,,,,,,3.6509190329230177,117.0,POINT (-97.55 30.1458),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,72.186,23174.388617163182,90.80000000000001,0.0,13170.0,3.5999999999999996,31.733982067704773,1,0.0,1,1,0,False,False,False,55168+0003,,,,,,,,,,,,
177,Robert Mueller Energy Center,56374_G_DG1,56374,G,DG1,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Travis,453.0,48453.0,1.5,10745.0,2006.0,9999.0,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.0,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,56374.0,30.304994,-97.707675,,,,,,,,21.1354569724279,160.1,POINT (-97.70767499999999 30.304994),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,1.0,0.513,38.28368163628279,0.375,0.0,7340.0,15.45,242.55048516873777,0,0.0,1,1,0,True,False,2040,56374+DG1,,,,,,,,,,,,
180,Central Utility Plant - Texas A&M,58151_G_GTG01,58151,G,GTG01,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,32.4,7780.0,2011.0,9999.0,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,,3.6509190329230177,117.0,POINT (-96.343333 30.617778),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,20.703599999999998,3307.7100933748334,12.96,0.0,13170.0,3.5999999999999996,32.00415007614108,1,0.0,1,1,0,False,False,False,58151+GTG01,,,,,,,,,,,,
181,Central Utility Plant - Texas A&M,58151_G_STG02,58151,G,STG02,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,11.0,7780.0,2011.0,9999.0,,,Y,"Natural Gas, Distillate Fuel Oil",,,,FR + LNB,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,,3.6509190329230177,117.0,POINT (-96.343333 30.617778),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,7.029,1122.9879946642952,4.4,0.0,13170.0,3.5999999999999996,32.00415007614108,1,0.0,1,1,0,False,False,False,58151+STG02,,,,,,,,,,,,
182,Central Utility Plant - Texas A&M,58151_G_STG04,58151,G,STG04,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,5.0,7780.0,1956.0,9999.0,,,Y,"Natural Gas, Distillate Fuel Oil",,,,NH3,SCR,2011.0,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,,3.6509190329230177,117.0,POINT (-96.343333 30.617778),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,3.1950000000000003,510.44908848377054,2.0,0.0,13170.0,3.5999999999999996,32.00415007614108,1,0.0,1,1,0,True,False,2030,58151+STG04,,,,,,,,,,,,
183,Rabbit Hill Energy Storage Project,60649_G_1,60649,G,1,,Energy Storage,,ERC_REST,Texas,48.0,Williamson,491.0,48491.0,9.9,0.0,2017.0,9999.0,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60649.0,30.587828,-97.687023,,39.6,9.9,9.9,,0.81,0.0,0.0,0.0,POINT (-97.687023 30.587828),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,True,False,2040,60649+1,,,,,,,,,,,,
185,Fayette Power Project,6179_B_1,6179,B,1,2827.0,Coal Steam,,ERC_REST,Texas,48.0,Fayette,149.0,48149.0,590.0,10594.0,1979.0,9999.0,tangential,dry,N,Subbituminous,Wet Scrubber,2011.0,0.97,LNC3,,,,ESPC,No,ACI,2016.0,,1.2,0.106,0.106,0.106,0.106,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,,1.751942379046926,214.3,POINT (-96.75060000000001 29.9172),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,12.0,105.61,60232.99244108493,236.0,0.0,37800.0,4.47,23.030077563623134,1,0.0,1,1,0,True,2040,False,6179+1,,,,,,,,,,,,
186,Fayette Power Project,6179_B_2,6179,B,2,2828.0,Coal Steam,,ERC_REST,Texas,48.0,Fayette,149.0,48149.0,590.0,10591.0,1980.0,9999.0,tangential,dry,N,Subbituminous,Wet Scrubber,2011.0,0.97,LNC3,,,,ESPC,No,ACI,2016.0,,1.2,0.11798,0.11798,0.11798,0.11798,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,,1.751942379046926,214.3,POINT (-96.75060000000001 29.9172),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,12.0,105.61,60232.99244108493,236.0,0.0,37800.0,4.47,23.02482173648599,1,0.0,1,1,0,True,2040,False,6179+2,,,,,,,,,,,,
187,Fayette Power Project,6179_B_3,6179,B,3,2829.0,Coal Steam,,ERC_REST,Texas,48.0,Fayette,149.0,48149.0,435.0,10631.0,1988.0,9999.0,tangential,dry,N,Subbituminous,Wet Scrubber,1988.0,0.9,LNC3,,,,ESPC,No,ACI,2016.0,,0.6,0.12284,0.12284,0.12284,0.12284,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,,1.751942379046926,214.3,POINT (-96.75060000000001 29.9172),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,12.0,77.865,44409.070698088035,174.0,0.0,37800.0,4.47,23.09489943164787,1,0.0,1,1,0,True,2040,False,6179+3,,,,,,,,,,,,
188,Dansby,6243_B_1,6243,B,1,2860.0,O/G Steam,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,110.0,14500.0,1978.0,9999.0,wall,dry,N,Natural Gas,,,,LNB + OFA,,,,,,,,,0.2,0.089,0.089,0.089,0.089,,,,,,,,,,,,Natural Gas,6243.0,30.7217,-96.4608,,,,,,,,3.6509190329230177,117.0,POINT (-96.46080000000001 30.7217),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,7.0,25.41,11229.879946642952,44.0,0.0,37800.0,4.47,57.408325977383754,1,0.0,1,1,0,True,False,2040,6243+1,,,,,,,,,,,,
189,Sand Hill,7900_G_5A,7900,G,5A,10015.0,Combined Cycle,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,161.0,7749.0,2004.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,2004.0,,,,,,,,0.0099,0.0099,0.0099,0.0099,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,,3.6509190329230177,117.0,POINT (-97.6129 30.2098),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,51.198,16436.46064917741,64.4,0.0,13170.0,3.5999999999999996,31.890971586120465,1,0.0,1,1,0,False,False,False,7900+5A,,,,,,,,,,,,
190,Sand Hill,7900_G_5C,7900,G,5C,,Combined Cycle,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,151.0,7749.0,2004.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,2004.0,,,,,,,,0.0099,0.0099,0.0099,0.0099,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,,3.6509190329230177,117.0,POINT (-97.6129 30.2098),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,4.0,48.018,15415.562472209871,60.400000000000006,0.0,13170.0,3.5999999999999996,31.890971586120465,1,0.0,1,1,0,False,False,False,7900+5C,,,,,,,,,,,,
191,Sand Hill,7900_G_SH7,7900,G,SH7,90520.0,Combustion Turbine,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,47.3,10745.0,2010.0,9999.0,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,,0.0195,0.0195,0.0195,0.0195,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,,3.6509190329230177,117.0,POINT (-97.6129 30.2098),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,1.0,16.1766,1207.2120942641175,18.919999999999998,0.0,7340.0,15.45,54.67912500875782,0,0.0,1,1,0,True,False,2050,7900+SH7,,,,,,,,,,,,
192,Bayou Cogen Plant,10298_G_GT1,10298,G,GT1,88564.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,75.0,12445.0,2014.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.01927,0.01927,0.01927,0.01927,,,,,,,,,,,,Natural Gas,10298.0,29.6225,-95.0458,,,,,,,,3.6509190329230177,117.0,POINT (-95.0458 29.6225),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,2.0,25.650000000000002,1914.1840818141395,30.0,0.0,7340.0,15.45,60.88568736472695,0,0.0,1,1,0,True,False,2050,10298+GT1,,,,,,,,,,,,
193,Bayou Cogen Plant,10298_G_GT2,10298,G,GT2,88564.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,75.0,9086.0,2015.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.02005,0.02005,0.02005,0.02005,,,,,,,,,,,,Natural Gas,10298.0,29.6225,-95.0458,,,,,,,,3.6509190329230177,117.0,POINT (-95.0458 29.6225),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,2.0,25.650000000000002,1914.1840818141395,30.0,0.0,7340.0,15.45,48.62225033313854,0,0.0,1,1,0,True,False,2050,10298+GT2,,,,,,,,,,,,
194,Bayou Cogen Plant,10298_G_GT3,10298,G,GT3,88565.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,75.0,9086.0,2015.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.01849,0.01849,0.01849,0.01849,,,,,,,,,,,,Natural Gas,10298.0,29.6225,-95.0458,,,,,,,,3.6509190329230177,117.0,POINT (-95.0458 29.6225),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,2.0,25.650000000000002,1914.1840818141395,30.0,0.0,7340.0,15.45,48.62225033313854,0,0.0,1,1,0,True,False,2050,10298+GT3,,,,,,,,,,,,
195,T H Wharton,3469_G_3,3469,G,3,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,104.0,9421.0,1974.0,9999.0,,,N,Natural Gas,,,,CM,,,,,,,,,0.01,0.01686,0.01686,0.01686,0.01686,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,,3.6509190329230177,117.0,POINT (-95.53060000000001 29.9417),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,4.0,33.072,10617.341040462428,41.6,0.0,13170.0,3.5999999999999996,37.99530820916775,1,0.0,1,1,0,True,False,2030,3469+3,,,,,,,,,,,,
196,T H Wharton,3469_G_31,3469,G,31,89958.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,57.0,9421.0,1972.0,9999.0,,,N,Natural Gas,,,,CM,,,,,,,,,0.01,0.01686,0.01686,0.01686,0.01686,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,,3.6509190329230177,117.0,POINT (-95.53060000000001 29.9417),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,4.0,36.423,5819.119608714985,22.8,0.0,13170.0,3.5999999999999996,37.99530820916775,1,0.0,1,1,0,True,False,2030,3469+31,,,,,,,,,,,,
197,T H Wharton,3469_G_32,3469,G,32,89959.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,57.0,9421.0,1972.0,9999.0,,,N,Natural Gas,,,,CM,,,,,,,,,0.01,0.01686,0.01686,0.01686,0.01686,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,,3.6509190329230177,117.0,POINT (-95.53060000000001 29.9417),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,4.0,36.423,5819.119608714985,22.8,0.0,13170.0,3.5999999999999996,37.99530820916775,1,0.0,1,1,0,True,False,2030,3469+32,,,,,,,,,,,,
198,T H Wharton,3469_G_33,3469,G,33,89960.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,57.0,9421.0,1972.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,0.01,0.01686,0.01686,0.01686,0.01686,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,,3.6509190329230177,117.0,POINT (-95.53060000000001 29.9417),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,4.0,36.423,5819.119608714985,22.8,0.0,13170.0,3.5999999999999996,37.99530820916775,1,0.0,1,1,0,True,False,2030,3469+33,,,,,,,,,,,,
199,T H Wharton,3469_G_34,3469,G,34,89961.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,57.0,9421.0,1972.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,0.01,0.01686,0.01686,0.01686,0.01686,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,,3.6509190329230177,117.0,POINT (-95.53060000000001 29.9417),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,4.0,36.423,5819.119608714985,22.8,0.0,13170.0,3.5999999999999996,37.99530820916775,1,0.0,1,1,0,True,False,2030,3469+34,,,,,,,,,,,,
