,windlat27.0lon-97.5p65,windlat27.5lon-98.125p65,windlat28.0lon-99.375p65,windlat28.5lon-98.75p65,windlat29.0lon-100.625p65,windlat29.0lon-98.125p65,solarlat26.5lon-98.75p65,solarlat27.0lon-98.75p65,solarlat27.5lon-98.75p65,solarlat28.0lon-99.375p65,solarlat28.5lon-98.75p65,solarlat29.0lon-100.625p65,solarlat29.0lon-98.125p65,windlat29.0lon-95.625p67,windlat29.5lon-95.625p67,solarlat29.0lon-95.625p67,solarlat29.5lon-95.625p67,windlat29.5lon-103.125p61,windlat29.5lon-100.625p61,windlat30.0lon-104.375p61,windlat30.0lon-101.875p61,windlat30.5lon-103.75p61,windlat30.5lon-101.25p61,windlat31.0lon-103.75p61,windlat31.0lon-101.25p61,windlat31.5lon-104.375p61,windlat31.5lon-99.375p61,windlat32.0lon-100.625p61,windlat32.5lon-99.375p61,solarlat29.5lon-103.125p61,solarlat29.5lon-100.625p61,solarlat30.0lon-104.375p61,solarlat30.0lon-101.875p61,solarlat30.5lon-103.75p61,solarlat30.5lon-101.25p61,solarlat31.0lon-103.75p61,solarlat31.0lon-101.25p61,solarlat31.5lon-104.375p61,solarlat31.5lon-99.375p61,solarlat32.0lon-100.625p61,solarlat32.5lon-99.375p61,windlat29.5lon-98.125p64,windlat30.0lon-99.375p64,windlat30.0lon-96.875p64,windlat30.5lon-98.75p64,windlat30.5lon-96.25p64,solarlat29.5lon-98.125p64,solarlat30.0lon-99.375p64,solarlat30.0lon-96.875p64,solarlat30.5lon-98.75p64,solarlat30.5lon-96.25p64,windlat31.0lon-98.75p63,windlat31.0lon-96.25p63,windlat31.5lon-96.875p63,windlat32.0lon-98.125p63,windlat32.0lon-95.625p63,windlat32.5lon-96.875p63,windlat33.0lon-98.125p63,windlat33.0lon-95.625p63,windlat33.5lon-96.25p63,solarlat31.0lon-98.75p63,solarlat31.0lon-96.25p63,solarlat31.5lon-96.875p63,solarlat32.0lon-98.125p63,solarlat32.0lon-95.625p63,solarlat32.5lon-96.875p63,solarlat33.0lon-98.125p63,solarlat33.0lon-95.625p63,solarlat33.5lon-95.625p63,windlat31.5lon-101.875p62,windlat32.0lon-103.125p62,windlat32.5lon-101.875p62,solarlat31.5lon-101.875p62,solarlat32.0lon-103.125p62,solarlat32.5lon-101.875p62,windlat33.0lon-100.625p60,windlat33.5lon-99.375p60,windlat34.0lon-99.375p60,windlat34.5lon-101.25p60,solarlat33.0lon-100.625p60,solarlat33.5lon-99.375p60
2030-03-24 10:00:00,0.0,0.0,0.0,0.0,0.061412584,0.0,0.7128451,0.7260699,0.7123689,0.69098467,0.6771863,0.7664856,0.7194782,0.0,0.0,0.7202035,0.68866426,0.0,0.0,0.079009496,0.0,0.17435771,0.0,0.037630018,0.05497267,0.0,0.0,0.12007886,0.07008439,0.69973636,0.7527347,0.7142679,0.70113397,0.71932375,0.71836704,0.71802604,0.7296737,0.6758428,0.7237283,0.73379934,0.7342063,0.061058026,0.0,0.045890383,0.0,0.0,0.77859086,0.74463683,0.77439016,0.7215132,0.7472116,0.0,0.0,0.0,0.0,0.0,0.0,0.031136382,0.0,0.0,0.6953025,0.70200235,0.7021664,0.7291702,0.70437825,0.731933,0.73496383,0.7332195,0.72346735,0.15637982,0.0,0.0,0.7304519,0.69207513,0.69341046,0.0,0.0,0.0,0.0,0.70670104,0.7167447
2030-03-24 11:00:00,0.0,0.0,0.0,0.0,0.045009904,0.0,0.78628266,0.79700696,0.7865874,0.76482624,0.78022444,0.8225007,0.8087636,0.0,0.0,0.78957194,0.76171756,0.0,0.0,0.10562864,0.0,0.2030152,0.0,0.03033352,0.046492014,0.0,0.0,0.10004331,0.050387885,0.76065564,0.8011587,0.78480506,0.76096505,0.7881012,0.77909553,0.7972632,0.7944684,0.7537763,0.7817349,0.79863214,0.79889226,0.0407866,0.0,0.034769706,0.0,0.0,0.8237154,0.78647274,0.81341666,0.767414,0.79663044,0.0,0.0,0.0,0.0,0.0,0.0,0.027966006,0.0,0.0,0.7547284,0.7496535,0.75931007,0.7869807,0.7576989,0.79159874,0.7983076,0.7879732,0.7841553,0.15460561,0.0,0.0,0.7986003,0.7568626,0.7802405,0.0,0.0,0.0,0.0,0.78831166,0.804307
2030-03-24 12:00:00,0.0,0.0,0.0,0.0,0.025691817,0.0064699,0.79929376,0.8108803,0.80651814,0.8055971,0.8167902,0.8161655,0.8422309,0.0,0.0,0.8105476,0.79596174,0.0,0.0,0.08950512,0.0,0.17074269,0.0,0.0,0.03725461,0.0,0.0,0.046943944,0.01838779,0.77226496,0.7912767,0.8020319,0.76758844,0.8061992,0.7810227,0.8063343,0.79927504,0.7732869,0.7845441,0.80849093,0.8002577,0.018904483,0.0,0.029863654,0.0,0.0,0.8092453,0.7764658,0.79748005,0.7612434,0.7828473,0.0,0.0,0.0,0.0,0.0,0.0,0.002391938,0.0,0.0089224735,0.75388396,0.74146223,0.75632775,0.790517,0.7588592,0.78895694,0.7989517,0.78781164,0.79087913,0.087464936,0.0,0.0,0.8102447,0.7721197,0.80474764,0.0,0.025998496,0.0,0.0,0.8132031,0.82132596
2030-03-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.016226826,0.7719786,0.7802956,0.77751637,0.7859539,0.8000226,0.7496827,0.823328,0.0,0.0,0.7817649,0.77676845,0.0,0.0,0.07093965,0.0,0.13105147,0.0,0.0,0.03010123,0.0,0.0,0.017968925,0.0,0.72840106,0.7268715,0.7571187,0.72286075,0.7636415,0.7360023,0.76534677,0.7522916,0.7489852,0.7365355,0.76455104,0.7660742,0.0,0.0,0.034021504,0.0,0.013953056,0.7385482,0.71745586,0.7289914,0.7095501,0.71745694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094739795,0.70829433,0.6860498,0.7106945,0.7428025,0.70815766,0.7429072,0.76680297,0.7404493,0.7557057,0.03938676,0.0,0.0,0.76840925,0.74598974,0.77428097,0.0,0.025031738,0.0,0.0,0.7861757,0.7931946
2030-03-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.01532092,0.69094336,0.6932667,0.70682985,0.716611,0.73339677,0.62840503,0.75372046,0.0,0.0,0.70445764,0.7091016,0.0,0.0,0.05770362,0.0,0.10433611,0.0,0.0,0.025867688,0.0,0.0,0.0,0.0,0.6275978,0.6126928,0.66377926,0.62225866,0.6724768,0.6342746,0.68411684,0.6586093,0.6803922,0.6443158,0.6800655,0.67811024,0.0,0.0,0.042296138,0.0,0.024799608,0.61500055,0.60907024,0.60949296,0.60481167,0.60423815,0.0,0.0,0.0,0.0,0.0,0.0,0.00069886947,0.0,0.017330052,0.60906893,0.58236796,0.6135828,0.65089,0.6165998,0.6533044,0.677927,0.64776015,0.6638156,0.008289022,0.0,0.0,0.68035007,0.6791929,0.7022867,0.0026760516,0.023431921,0.0,0.0,0.7163623,0.7214672
2030-03-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.004825377,0.56166387,0.5714442,0.5832748,0.60116285,0.6165118,0.46451724,0.6343011,0.0,0.0,0.5769601,0.5914149,0.0,0.0,0.058239903,0.0,0.093359634,0.0,0.0,0.02450166,0.0,0.0,0.0,0.0,0.48431233,0.45768675,0.5272638,0.48100224,0.53018993,0.49743724,0.5502335,0.52067107,0.5683752,0.50734097,0.5424568,0.5462836,0.0,0.0,0.046184998,0.0,0.027903883,0.44767922,0.45316574,0.44077307,0.4580727,0.43995455,0.0,0.0,0.0,0.0,0.0,0.0,0.00016081768,0.0,0.02555797,0.47163796,0.43693265,0.47381744,0.51121247,0.47515064,0.51010746,0.5503104,0.50907063,0.5331584,0.0,0.0,0.0,0.53989184,0.5676887,0.582632,0.017889485,0.029081032,0.0,0.0,0.5907197,0.5931517
2030-03-24 16:00:00,0.0,0.0,0.0,0.005787867,0.0,0.0,0.38271585,0.39612332,0.4111282,0.43384454,0.44672903,0.28274933,0.4603858,0.0,0.0,0.39775914,0.419247,0.0,0.0,0.078499556,0.0,0.10522007,0.0,0.0,0.027309196,0.0,0.0,0.0,0.0,0.31508946,0.28798544,0.34600785,0.31271595,0.35602418,0.3190559,0.37867504,0.34167933,0.40762213,0.32835436,0.36774155,0.36756817,0.0,0.0,0.04244445,0.0,0.028260132,0.26444063,0.2807036,0.2584458,0.28566155,0.26106158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03596193,0.29666033,0.26622412,0.29540148,0.32932827,0.29414427,0.32673857,0.36864594,0.32428297,0.34920138,0.0,0.0,0.0,0.36455932,0.40513468,0.4094777,0.028208269,0.041327722,0.0,0.0,0.41626704,0.41690344
2030-03-24 17:00:00,0.0,0.0,0.0,0.03164207,0.0,0.0,0.18330093,0.19152436,0.19927631,0.2176645,0.2208092,0.10140528,0.22874044,0.0,0.018626973,0.17377296,0.19203414,0.0,0.0,0.14355987,0.0,0.18660653,0.0,0.0,0.07144137,0.0,0.024697745,0.0,0.0,0.13994737,0.11149782,0.16799632,0.13839935,0.17206421,0.14341487,0.19380957,0.15783125,0.21832332,0.14640614,0.17612334,0.17378224,0.0,0.0,0.028105423,0.0,0.019096639,0.086710334,0.10735985,0.08428432,0.11519363,0.08892094,0.0,0.0,0.0,0.02001593,0.0,0.013610674,0.020491302,0.026329119,0.08593718,0.12676492,0.1011352,0.11831227,0.14662367,0.11641548,0.14193684,0.16858391,0.13455246,0.1455712,0.0,0.0,0.0,0.17988011,0.21265681,0.20932125,0.038400885,0.059734624,0.0,0.0,0.20797676,0.20079707
2030-03-24 18:00:00,0.0,0.051672228,0.042726684,0.091863506,0.0,0.0,0.028542174,0.037101034,0.047645677,0.068501756,0.072927356,0.0,0.05922563,0.0,0.07671248,0.020527273,0.02455931,0.06299081,0.0,0.33714867,0.0,0.45817187,0.011843867,0.17825927,0.24465527,0.014031939,0.14914055,0.074706435,0.10181957,0.0088340705,0.00044967965,0.02140577,0.008480518,0.02439611,0.010796193,0.035517536,0.016948353,0.052285954,0.012268761,0.027711935,0.025995981,0.0,0.0,0.007645371,0.0,0.008411038,0.0,0.00013997128,0.0,0.0014174865,0.0,0.0,0.0,0.0,0.13961397,0.0,0.114552885,0.15401246,0.13762967,0.35058507,0.004975155,0.0,0.0012631866,0.011400501,0.0,0.008155858,0.023779595,0.003969106,0.007213843,0.121944614,0.06612691,0.017014315,0.028727194,0.04892996,0.049563028,0.08088995,0.14096324,0.0,0.0,0.04864655,0.045691542
2030-03-24 19:00:00,0.0,0.27087212,0.11791271,0.21553239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18098204,0.0,0.0,0.1360252,0.0,0.5199247,0.044654645,0.66664445,0.06051413,0.5956722,0.43695572,0.1390041,0.3167944,0.3025052,0.35416085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033963057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31178716,0.0,0.28503808,0.45020688,0.31410718,0.6727467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543305,0.27600095,0.11933796,0.0,0.0,0.0,0.17090565,0.30443618,0.0,0.0,0.0,0.0
2030-03-24 20:00:00,0.0,0.6336278,0.22185825,0.23085374,0.0,0.06780188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08764093,0.2592411,0.0,0.0,0.16680647,0.0,0.5233801,0.076530494,0.6564709,0.092731394,0.7680419,0.47410306,0.26000127,0.39582896,0.58221227,0.610601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42274642,0.024726639,0.42202276,0.6705579,0.45724344,0.72450876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6718563,0.45380792,0.27721438,0.0,0.0,0.0,0.26164043,0.41573682,0.0,0.0,0.0,0.0
2030-03-24 21:00:00,0.0,0.756081,0.33546486,0.10924711,0.0,0.381097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24879284,0.29250607,0.0,0.0,0.17615467,0.0,0.48189276,0.0948412,0.63786095,0.11047157,0.7919964,0.43599626,0.35984513,0.3892319,0.67510086,0.6844928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013067653,0.0,0.02273419,0.4397934,0.04759855,0.48092583,0.7077003,0.5234653,0.6742875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690189,0.5394344,0.44477415,0.0,0.0,0.0,0.34211364,0.42663175,0.0,0.012499016,0.0,0.0
2030-03-24 22:00:00,0.0,0.73570967,0.3383029,0.17216197,0.0,0.4389879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44199803,0.27800626,0.0,0.0,0.16908729,0.0,0.4244906,0.105715625,0.60233945,0.12452047,0.7441617,0.41200775,0.5217524,0.3608548,0.68173426,0.6602798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017684791,0.0,0.026220066,0.4103788,0.05165893,0.4821886,0.67858195,0.52575874,0.6455952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751981,0.56839305,0.53554124,0.0,0.0,0.0,0.40706643,0.37863308,0.0,0.036807004,0.0,0.0
2030-03-24 23:00:00,0.0,0.6497108,0.29902998,0.33866122,0.0,0.36396366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58925956,0.18393894,0.0,0.0,0.15410781,0.0,0.3664169,0.11409078,0.5654224,0.13430133,0.5535199,0.4149081,0.6391395,0.3418185,0.6844501,0.6387701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011136846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014535759,0.0,0.020421822,0.37442684,0.046199847,0.44795698,0.6395579,0.49315754,0.61332554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527648,0.54629356,0.5206478,0.0,0.0,0.0,0.43679252,0.32004076,0.0,0.06217678,0.0,0.0
2030-03-25 00:00:00,0.0,0.5213849,0.2902281,0.39437762,0.0,0.2791911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6253744,0.12732346,0.0,0.0,0.13846289,0.0,0.3010432,0.11443897,0.42442977,0.14395738,0.42881376,0.4313718,0.6983696,0.34097862,0.68259746,0.6267167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022859488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010268799,0.0,0.0033047018,0.34118748,0.03466394,0.4009344,0.5910118,0.44246036,0.56063366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63486266,0.5231547,0.42964223,0.0,0.0,0.0,0.4104115,0.28136486,0.0,0.08289447,0.0,0.0
2030-03-25 01:00:00,0.0,0.40715212,0.2572318,0.38616842,0.0,0.20795827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59925,0.1838185,0.0,0.0,0.11571499,0.006271445,0.23172115,0.111663684,0.38307917,0.15578791,0.3384751,0.43628606,0.7143015,0.35144353,0.6666539,0.6117651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010692781,0.0,0.0,0.30912745,0.018459136,0.34880102,0.5413418,0.38790408,0.49902266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6360389,0.48366207,0.31769857,0.0,0.0,0.0,0.33544394,0.23891611,0.0,0.09351772,0.0,0.0
2030-03-25 02:00:00,0.0,0.30819166,0.20305684,0.34811786,0.0,0.17960748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235321,0.19916661,0.0,0.0,0.09139534,0.013619896,0.16297533,0.10711113,0.34527603,0.17023605,0.2993972,0.4194164,0.6947354,0.3623975,0.6449938,0.595338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01611644,0.0,0.0,0.28718033,0.0,0.29552177,0.5113346,0.3190074,0.44906244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629703,0.4026154,0.22030511,0.0,0.0,0.0,0.2761277,0.19602318,0.0,0.08815348,0.0,0.0
