GAMS Symbol,57197+1,58009+1,58009+2,58027+1,58068+1,58537+1,58716+1,59204+OCIA3,59205+OCIA5,60472+CPS1,57699+AES1,58013+PV,61205+PV1,60427+CSS1,60774+GEN1,59207+OCIA7,60372+LSPV1,60581+UCTX,58488+1,58710+BRLA,58717+1,59206+OCIA6,59994+ROSEK,60044+BKTH1,60436+1,60682+PEARL,60989+PV1
2040-04-22 12:00:00,10.765505880117416,4.377600526809692,3.9085718989372253,7.764154869318009,7.764154869318009,32.60203906297684,3.5087574720382695,4.385946840047836,80.28578758239746,0.7974448800086975,23.677276968955994,0.9779156446456909,1.1913079619407654,1.5300719738006592,11.590921413898469,77.49343514442444,78.16306352615356,114.45050239562988,7.362164855003357,23.343752229213713,31.111745309829715,80.11535167694092,121.74307867884636,146.5191513299942,90.41589689254761,38.15016746520996,37.98975050449371
2040-04-22 13:00:00,10.040309250354767,4.262113237380981,3.8054582476615906,7.587630647420884,7.587630647420884,30.307017517089847,3.272397089004517,4.090496361255646,74.76285696029663,0.7437266111373901,22.085283994674683,0.9178918600082397,1.1093941926956177,1.4604191780090332,11.007977831363679,74.34593439102173,75.07859468460083,108.44550132751465,7.018102407455444,22.177041363716125,28.991415309906007,75.91185092926025,115.65841108560562,139.04359805583954,85.67194604873657,36.14850044250488,36.60408854484558
2040-04-22 14:00:00,8.467482537031174,3.8085300922393794,3.4004732966423035,6.8954538881778715,6.8954538881778715,25.648452198505403,2.759772086143494,3.449715107679367,63.43083381652832,0.6272209286689758,18.67936134338379,0.7860921382904053,0.9442760646343231,1.3008019924163818,9.537530374526979,66.81155562400818,68.05745959281921,97.62946665287018,6.232030987739563,20.03787133693695,24.754725408554076,68.34062665700912,104.50214356184006,124.53766357898712,77.12727865576744,32.543155550956726,32.74450600147247
2040-04-22 15:00:00,6.450965613126755,2.813093090057373,2.5116902589797974,5.381370556354523,5.381370556354523,19.653509384393693,2.1025369405746464,2.6281711757183075,48.76640439033508,0.4778493046760559,14.291794896125793,0.6102776736021042,0.7317112237215042,1.0490885972976685,7.487191390991211,54.13784384727478,55.43012022972107,77.83293128013611,4.96608704328537,15.903744912147522,19.30994303226471,54.483051896095276,82.9417160153389,100.36175829172134,61.488015711307526,25.944310426712036,26.13048255443573
2040-04-22 16:00:00,4.02717550098896,1.933196949958801,1.7260687053203583,3.385232412815094,3.385232412815094,12.383091521263124,1.3125609040260315,1.6407011300325394,30.949798226356506,0.2983092963695526,9.04578298330307,0.39405238032341006,0.4706829786300659,0.7065078616142273,4.918386143445969,37.60850131511688,38.66017758846283,54.21002805233002,3.449181318283081,11.13523404598236,12.554485273361207,37.94701963663101,58.07282656431198,70.19929158687592,42.82592216134071,18.070009350776672,18.269315361976624
2040-04-22 17:00:00,1.804729901254177,0.945989692211151,0.8446336537599564,1.689134256541729,1.689134256541729,5.668937027454376,0.5882082641124726,0.7352603301405907,14.176930487155914,0.1336836963891983,4.0553118288517,0.18368220329284668,0.22507906705141068,0.315711110830307,2.3916724175214767,18.572816252708435,20.64121514558792,29.514187574386597,1.864728182554245,6.136991387605667,6.149447125196457,20.659931302070618,32.00583256781101,38.19717302918434,23.31620818376541,9.838062524795532,10.06389781832695
2040-04-22 18:00:00,0.17668231716379523,0.23580435812473297,0.21053960546851158,0.5351383566856385,0.5351383566856385,0.6247920020483435,0.05758534781634808,0.0719816847704351,1.5310601331293583,0.013087579049170017,0.4732566140592098,0.028626337833702564,0.032716610468924046,0.0972762405872345,0.5043051265180111,4.719412326812744,6.258873641490936,8.488740026950836,0.507986880838871,1.8019872367382048,1.0111268632113934,5.942118018865585,9.397781118750572,11.290343150496483,6.706104621291161,2.829580008983612,3.1129390001296997
2040-04-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 06:00:00,0.7304082792252302,0.0,0.0,0.0,0.0,1.9823039792478085,0.23805899471044542,0.29757374338805676,4.1014403104782104,0.05410431697964668,1.6729464009404182,0.07474242709577084,0.061699602752923965,0.024583706632256508,0.6992193944752216,0.9584679268300533,0.3030601888895035,2.371208555996418,0.08282494731247425,0.28500075843185185,1.4709918603301049,1.6598459891974926,1.486345015000552,3.9002507776021957,1.8732547592371702,0.790402851998806,0.524341082200408
2040-04-23 07:00:00,3.6560449451208115,0.4327823936939239,0.3864128515124321,0.6132390026003123,0.6132390026003123,10.503301909565927,1.1915998339653016,1.489499792456627,24.965596199035645,0.27081814408302307,8.018356561660767,0.3255859106779099,0.3525843545794487,0.22500649094581604,3.468592384457588,12.031958997249603,7.9526156187057495,23.79203662276268,1.6862131655216217,3.683320680260658,8.883981692790986,16.654425635933876,19.209371097385883,35.12492707371712,18.795708931982517,7.930678874254227,7.588142156600952
2040-04-23 08:00:00,6.718776270747185,1.6175939321517943,1.4442802965641022,2.8692432314157488,2.8692432314157488,19.733177450299266,2.189823377132416,2.7372792214155197,47.61849343776703,0.49768713116645813,14.839907884597778,0.6145860910415649,0.6918845325708389,0.4042840898036957,6.886757004261017,35.28206646442413,28.291967511177063,56.461210548877716,3.8982239365577698,6.276210299134254,17.820347678661346,39.5228473842144,32.731891460716724,81.15156722068787,44.604356333613396,18.820403516292572,18.363936245441437
2040-04-23 09:00:00,9.083801865577698,2.8404465198516844,2.53611296415329,5.063799262046814,5.063799262046814,26.965844529867173,2.960646533966065,3.7008081674575806,65.37302136421204,0.6728742122650146,20.127623677253723,0.8324640452861786,0.9642621874809265,0.6998985409736633,9.574312007427215,51.13453269004822,49.70005452632904,73.80788773298264,5.8315229415893555,7.814871668815613,25.02026410102844,51.665521413087845,40.75636714696884,118.10133075714111,58.30823130905628,24.602629244327545,25.739726424217224
2040-04-23 10:00:00,10.584458380937576,3.6367227554321286,3.2470738887786865,6.355879855155945,6.355879855155945,31.55990977883339,3.4497493982315066,4.312186747789383,77.61029005050659,0.7840339541435242,23.423879742622375,0.9625599265098572,1.1337893307209015,1.1832764148712158,11.190088725090027,62.65105605125427,64.98695015907288,77.739617228508,7.047004699707031,8.98677750825882,29.455702042579652,54.4177320599556,46.86812773346901,141.6359602212906,61.41429761052132,25.913205742836,22.228237986564636
2040-04-23 11:00:00,11.270364940166473,4.105621671676635,3.6657336354255676,7.070625042915345,7.070625042915345,33.73297117352486,3.673304128646851,4.591630160808563,82.62739181518555,0.8348418474197388,24.832345247268677,1.0186377346515656,1.217037856578827,1.3998842239379883,11.966823625564576,71.44120931625366,73.93338084220886,82.68240988254547,7.610454559326172,10.854585748910903,31.587470269203187,57.87768691778183,56.60918064415455,152.5637582540512,65.31910380721092,27.560803294181824,22.00170010328293
2040-04-23 12:00:00,11.122268378734589,4.328704547882079,3.8649147748947144,7.303455269336701,7.303455269336701,33.41461670398712,3.625035619735718,4.531294524669647,82.00340270996094,0.8238717317581177,24.499048590660095,1.012388950586319,1.2079502642154694,1.5288021564483643,11.977078533172607,75.21982192993164,78.34917902946472,81.5926730632782,7.66272246837616,12.270104545354842,31.430826044082643,57.11487114429474,63.99143926799297,153.81685972213745,64.45821171998978,27.1975576877594,19.891516864299774
2040-04-23 13:00:00,10.283819496631622,4.262581539154052,3.80587637424469,6.870432472229004,6.870432472229004,31.010781008005143,3.3517633914947513,4.189704239368439,76.22268199920654,0.761764407157898,22.558361291885376,0.9409589886665345,1.1253780126571655,1.46544349193573,11.306082451343537,74.29957985877991,75.55399537086487,64.38853740692139,7.234596610069275,12.59357807636261,29.324268651008605,45.07197618484497,65.67842870950699,145.6908620595932,50.866944551467896,21.46284580230713,17.552655935287476
2040-04-23 14:00:00,8.679330110549927,3.9281710147857662,3.507295548915863,6.03809140920639,6.03809140920639,26.306220453977588,2.8288187026977543,3.5360233783721924,64.76568579673767,0.6429133415222168,19.227522611618042,0.8129968404769897,0.960259348154068,1.3074672222137451,9.752585113048553,67.4730896949768,68.03362369537354,56.21007978916168,6.304041147232056,13.303439944982529,25.06749222278595,39.34705585241318,69.38052289187908,117.91251730918884,44.40596303343773,18.736693263053894,15.82285612821579
2040-04-23 15:00:00,6.603215843439102,3.292891454696655,2.9400816559791565,4.613625320792198,4.613625320792198,20.137080389261246,2.1521592378616337,2.6901990473270416,49.87565875053406,0.48912709951400757,14.660890996456146,0.624368354678154,0.7423428297042847,1.0583043098449707,7.484400939941406,55.1744282245636,56.24004602432251,48.302216827869415,4.6710288524627686,11.886696207523345,19.50459587574005,33.81155177950859,61.99187591671944,83.66952133178711,38.15875129401684,16.10073894262314,13.412696123123169
2040-04-23 16:00:00,4.12959498167038,1.950292134284973,1.7413322627544403,3.1971159517765044,3.1971159517765044,12.730498677492143,1.3459420680999756,1.6824275851249695,31.76681399345398,0.30589592456817627,9.281700253486633,0.4011088788509369,0.479057639837265,0.714414656162262,4.9044315934181215,38.4077787399292,40.42907953262329,40.696974098682404,2.8941163420677185,9.469235962629318,12.689590179920197,28.487881869077682,49.38426040112972,55.269267320632935,32.1506095379591,13.565658032894135,12.164097279310226
2040-04-23 17:00:00,1.8621490225195885,0.9850566744804382,0.8795148879289627,1.5113746896386147,1.5113746896386147,5.871328799426556,0.6069226443767548,0.7586533054709435,14.81737345457077,0.13793696463108063,4.171493500471115,0.18595337718725205,0.23015881329774857,0.31722909212112427,2.346795263886452,18.862950801849365,21.547286212444305,25.73150172829628,0.6858207285404205,5.585165810585022,6.222231280803681,18.012051209807396,29.127934277057648,26.746836006641388,20.32788636535406,8.577167242765427,8.152251690626144
2040-04-23 18:00:00,0.19650514516979456,0.2645411640405655,0.23619746789336205,0.4743981141597033,0.4743981141597033,0.6844423383474351,0.06404612138867379,0.08005765173584223,1.7149360850453377,0.014555936679244041,0.5061872117221355,0.029398152045905592,0.03444276005029678,0.10134197026491165,0.49730737060308455,5.068546533584595,7.089810073375702,8.883871883153915,0.0849952083081007,1.941435880959034,1.0375932522118092,6.218710318207741,10.125038120895624,10.662059389054775,7.018258787691593,2.961290627717972,2.7086688205599785
2040-04-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 06:00:00,0.7477169763296843,0.0,0.0,0.002304980873304885,0.002304980873304885,2.0446919918060305,0.243700347840786,0.3046254348009825,4.314761608839035,0.05538644269108772,1.6935553774237633,0.07738504000008106,0.0618585292249918,0.03858737647533417,0.7474800847470761,1.839679293334484,1.0258841328322887,2.612730022519827,0.08281046524643898,0.4313013320788741,1.572454932332039,1.8289110157638788,2.249336417298764,4.391232188791037,2.0640567177906632,0.870910007506609,0.5768249742686749
2040-04-24 07:00:00,3.5584912598133087,0.6844638049602508,0.6111283972859383,1.2918930932879449,1.2918930932879449,10.281634470820428,1.1598045587539674,1.449755698442459,24.527812004089355,0.2635919451713562,7.808270752429962,0.3218175902962685,0.3506612554192543,0.38368985056877136,3.4797564834356307,16.749699413776398,14.014515280723572,24.391282349824905,1.6760563850402832,4.606345236301422,8.866647917032243,17.073897644877434,24.023158103227615,35.24088263511658,19.269113056361675,8.130427449941635,7.816344499588013
2040-04-24 08:00:00,6.456576123833656,1.9691029787063596,1.7581276595592499,3.538571271300316,3.538571271300316,19.008554780483248,2.1043655514717106,2.6304569393396378,45.94305157661438,0.4782648980617523,14.171229600906372,0.5977587968111039,0.6724298000335693,0.8249743580818176,6.869262528419495,38.965412974357605,36.31981313228607,58.45593810081482,3.834238052368164,11.139293181896209,17.288243544101714,40.91915667057037,58.09399589896202,80.60522788763046,46.18019109964371,19.485312700271606,18.965691328048706
2040-04-24 09:00:00,8.662342876195908,3.0154668807983396,2.6923811435699463,5.331109982728958,5.331109982728958,25.75138594508171,2.823282122612,3.5291026532649994,62.478482723236084,0.6416550278663635,19.11811351776123,0.7999358713626862,0.9282199144363403,1.1702077388763428,9.415089237689973,56.70669078826904,54.39482927322388,86.25500500202179,5.647477507591248,16.64398909807205,24.028735542297365,60.37850350141525,86.80226102471352,117.55089175701141,68.14145395159721,28.751668334007263,28.40212881565094
2040-04-24 10:00:00,9.998905330896378,3.7446387767791744,3.3434274792671204,6.565703809261322,6.565703809261322,29.8905398786068,3.258902478218079,4.073628097772598,73.0278491973877,0.7406596541404724,22.060713171958923,0.9236439585685731,1.088228166103363,1.3921799659729004,10.969592607021331,67.69192814826965,64.83191847801208,104.9394428730011,6.8608129024505615,20.627574682235718,28.362428498268127,73.45761001110077,107.57758319377899,142.02267742156982,82.90215986967087,34.979814291000366,34.838277101516724
2040-04-24 11:00:00,10.590146541595459,4.191416025161743,3.7423357367515564,7.307867932319641,7.307867932319641,31.752466309070588,3.4516033172607425,4.314504146575928,78.10323238372803,0.7844552993774414,23.318216800689697,0.9796110391616821,1.1713472306728363,1.5007530450820923,11.67849200963974,72.791188955307,70.78794240951538,114.8503839969635,7.507616281509399,22.93064919710159,30.723036789894106,80.39526879787445,119.58865061402321,154.82088685035706,90.73180335760117,38.28346133232117,38.240379095077515
2040-04-24 12:00:00,10.438925474882126,4.390343809127807,3.9199498295783997,7.643211436271668,7.643211436271668,31.389705574512483,3.4023164510726933,4.252895563840866,76.68832540512085,0.7732537388801575,23.105090260505676,0.975027894973755,1.1580080687999725,1.5190484523773193,11.657242357730865,74.08786416053772,71.74076437950134,115.71155190467834,7.614720463752747,22.850078499317167,30.560300517082215,80.99808633327484,119.16845574975014,156.75131833553314,91.41212600469589,38.57051730155945,38.456565141677856
2040-04-24 13:00:00,9.648985683918,4.30866436958313,3.847021758556366,7.5140186011791235,7.5140186011791235,29.131548142433168,3.144854593276978,3.931068241596222,71.67655825614929,0.7147396802902222,21.51171863079071,0.9121959388256073,1.0934929847717285,1.444105863571167,10.970033204555511,71.16982340812683,69.44879293441772,109.93639826774597,7.225594520568848,21.977423679828643,28.930457067489623,76.95547878742218,114.61735859513283,148.9429154396057,86.84975463151932,36.64546608924866,36.61721348762512
2040-04-24 14:00:00,8.21959975361824,3.9637172222137447,3.5390332341194153,6.912661975622178,6.912661975622178,24.93839832544327,2.6789806604385378,3.348725825548172,61.235618591308594,0.6088592410087585,18.35075855255127,0.7847131192684174,0.9389878213405609,1.2831485271453857,9.550340747833252,64.05749320983887,64.04714584350586,97.57272899150848,6.323816180229187,19.592876636981963,24.94637589454651,68.30091029405594,102.18139305710793,131.61880600452423,77.0824559032917,32.524242997169495,32.30224251747131
2040-04-24 15:00:00,6.206312343478203,3.3682559967041015,3.007371425628662,5.858766049146652,5.858766049146652,18.928627142310145,2.0227980971336366,2.5284976214170456,46.6806024312973,0.45972684025764465,14.068078100681305,0.6104650735855103,0.7268566489219666,1.0438423156738281,7.479377669095993,53.089189529418945,52.34657526016235,78.13458144664764,5.064682960510254,15.519041430950164,19.392321395874024,54.69420701265335,80.93539819121361,105.7201315164566,61.72631934285164,26.04486048221588,25.89724063873291
2040-04-24 16:00:00,3.958171248435974,2.4653506517410277,2.201205939054489,4.253088095784188,4.253088095784188,12.186626851558685,1.2900706291198731,1.6125882863998413,30.21809756755829,0.2931978702545166,8.909926414489746,0.3971183866262436,0.4728480577468872,0.7025216221809387,4.9386371076107025,37.289682030677795,35.25342643260956,54.298035800457,3.506530523300171,10.868583017587662,12.709457194805145,38.0086250603199,56.682179644703865,73.12098163366318,42.89544828236103,18.099345266819,18.08084547519684
2040-04-24 17:00:00,1.805273249745369,1.2560072183609008,1.1214350163936615,2.1077552676200866,2.1077552676200866,5.684743644297123,0.5883853554725648,0.7354816943407059,14.303216338157654,0.13372394442558289,4.100916087627411,0.18672571927309037,0.22903921455144882,0.30697718262672424,2.419541817903519,18.26111525297165,18.778017163276672,29.659371078014374,1.8879339098930359,6.018303063511849,6.267957043647766,20.76155975461006,31.38684544712305,39.54022637009621,23.430903151631355,9.886457026004791,10.014118999242783
2040-04-24 18:00:00,0.2009136280976236,0.2640034973621368,0.23571740835905075,0.5269083168357611,0.5269083168357611,0.6950707007199526,0.0654829602688551,0.08185370033606887,1.6839072108268738,0.01488249097019434,0.5340701714158058,0.031819135509431364,0.03644062578678131,0.08459089696407318,0.5460650525987149,4.9737099558115005,6.190387159585953,8.556661382317543,0.5289556831121445,1.811287698149681,1.1112867303192615,5.98966296762228,9.446285180747509,11.730633698403835,6.759762492030859,2.8522204607725143,3.2353539019823074
2040-04-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-04-25 06:00:00,0.7667749095708132,0.0,0.0,0.013317610218655318,0.013317610218655318,2.1037548411637546,0.24991182237863543,0.31238977797329426,4.25742007791996,0.056798141449689865,1.711251139640808,0.07577121406793595,0.0642525963485241,0.03662542626261711,0.6920099452137948,1.9670329988002777,1.2896284461021423,2.7220903895795345,0.12605796568095684,0.42266528978943824,1.5499006658792496,1.9054632727056742,2.2042974550276995,3.671676654368639,2.1504514077678323,0.9073634631931782,0.484600430354476
2040-04-25 07:00:00,3.5709414035081863,0.6944413363933563,0.6200369074940681,1.3768753588199616,1.3768753588199616,10.345826449990273,1.1638623833656312,1.4548279792070389,24.885481595993042,0.26451417803764343,7.775674760341644,0.31766464859247207,0.3507273942232132,0.3727441430091858,3.137092536687851,16.938939690589905,14.860330522060394,23.622603714466095,1.6675816476345062,4.562723025679588,8.850837743282318,16.535822600126266,23.79565816372633,29.432467103004456,18.661856934428215,7.874201238155365,7.288594543933868
2040-04-25 08:00:00,6.517049342393875,1.4088046073913574,1.2578612565994263,3.613118308782578,3.613118308782578,19.281417390704156,2.1240753412246707,2.655094176530838,46.91348373889923,0.48274439573287964,14.34197187423706,0.5974459469318391,0.6810170710086823,0.8087893724441528,6.283817178010941,39.04604911804199,37.5758171081543,57.35533833503723,3.821435570716858,11.353320348262786,17.514644193649293,40.14873683452606,59.21019718050957,79.20446014404297,45.31071728467941,19.118446111679077,18.439993262290955
2040-04-25 09:00:00,8.828271567821503,1.8211788654327392,1.6260525584220886,4.574622112512588,4.574622112512588,26.35734406113625,2.877362585067749,3.5967032313346863,64.09382820129395,0.653946042060852,19.571523070335388,0.805765688419342,0.9480510950088501,1.1453551054000854,9.360451471805574,56.67310953140259,55.49376606941223,84.52064394950867,5.627901554107666,16.924589693546295,24.582656335830688,59.16445076465607,88.26565816998482,116.04616343975067,66.77130872011185,28.173547983169556,27.755188941955566
2040-04-25 10:00:00,10.247273325920105,2.3517342329025266,2.0997627079486847,5.4456014156341555,5.4456014156341555,30.775307720899583,3.339852046966553,4.174815058708191,75.5292534828186,0.7590572834014893,22.77881383895874,0.9320638239383697,1.1152574121952057,1.3390157222747803,10.944642853736879,68.31591725349426,67.78112649917603,102.77246832847595,6.832982301712036,20.661936032772065,29.030559253692626,71.94072782993317,107.75678560137749,139.93433952331543,81.190249979496,34.25748944282532,33.975768089294434
2040-04-25 11:00:00,10.883030891418457,2.7320631980895995,2.4393421411514282,6.308406847715378,6.308406847715378,32.82089729905129,3.547061920166016,4.4338274002075195,80.74313402175903,0.8061504364013672,24.16041612625122,0.9873882353305817,1.2012092471122742,1.463145136833191,11.681653296947479,74.85039234161377,74.79581236839294,112.47448325157166,7.459560036659241,22.620772421360016,31.385108542442325,78.73213827610016,117.97257140278816,152.181471824646,88.85484176874161,37.49149441719055,37.30921745300293
2040-04-25 12:00:00,10.712777137756348,3.045447540283203,2.719149589538574,6.631517869234085,6.631517869234085,32.14196541309357,3.4915718078613285,4.36446475982666,79.57380414009094,0.7935390472412109,23.90727996826172,0.981510454416275,1.1960804164409637,1.486189842224121,11.577596092224121,76.36396288871765,77.01694965362549,111.8155986070633,7.480477690696716,22.607340371608732,31.378450012207033,78.2709190249443,117.90252014994621,153.5823539495468,88.33432289958,37.27186620235443,37.15870380401611
2040-04-25 13:00:00,9.881486535072327,3.512450218200683,3.1361162662506104,6.519646418094635,6.519646418094635,30.058776670694353,3.2206326484680177,4.025790810585022,73.90685677528381,0.7319619655609131,22.14226484298706,0.9148479759693146,1.1188201904296875,1.4228395223617554,10.562970650196077,73.71732592582703,74.66729879379272,106.83302879333496,7.078649997711182,21.558468651771545,29.436675310134888,74.78312015533447,112.43241101503372,145.6880567073822,84.39809274673462,35.61100959777832,35.569316148757935
