,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
147,Hal C Weaver Power Plant,50118_G_GEN8,50118,G,GEN8,,Combined Cycle,,ERC_REST,Texas,48,Travis,453,48453,46.5,7130.0,1987.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.04937,0.04937,0.04937,0.04937,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,2.381000415400321,117.0,POINT (-97.73560000000001 30.2867),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,29.7135,4747.176522899066,18.6,0.0,13170.0,3.5999999999999996,20.57653296180429,1,0.0,1,1,False,False,False,False,50118+GEN8
148,Hal C Weaver Power Plant,50118_G_GEN9,50118,G,GEN9,,Combined Cycle,,ERC_REST,Texas,48,Travis,453,48453,26.1,7130.0,2004.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.02721,0.02721,0.02721,0.02721,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,2.381000415400321,117.0,POINT (-97.73560000000001 30.2867),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,16.6779,2664.544241885282,10.440000000000001,0.0,13170.0,3.5999999999999996,20.57653296180429,1,0.0,1,1,False,False,False,False,50118+GEN9
149,Tenaska Frontier Generation Station,55062_G_GTG1,55062,G,GTG1,3843.0,Combined Cycle,,ERC_FRNT,Texas,48,Grimes,185,48185,155.0,7077.0,2000.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03723,0.03723,0.03723,0.03723,,,,,,,,,,,,Natural Gas,55062.0,30.5924,-95.9178,,,,,,,2.381000415400321,117.0,POINT (-95.9178 30.5924),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,49.29,15823.921742996887,62.0,0.0,13170.0,3.5999999999999996,20.450339939788073,1,0.0,1,1,False,False,False,False,55062+GTG1
150,Tenaska Frontier Generation Station,55062_G_GTG2,55062,G,GTG2,3844.0,Combined Cycle,,ERC_FRNT,Texas,48,Grimes,185,48185,155.0,7077.0,2000.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03723,0.03723,0.03723,0.03723,,,,,,,,,,,,Natural Gas,55062.0,30.5924,-95.9178,,,,,,,2.381000415400321,117.0,POINT (-95.9178 30.5924),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,49.29,15823.921742996887,62.0,0.0,13170.0,3.5999999999999996,20.450339939788073,1,0.0,1,1,False,False,False,False,55062+GTG2
151,Tenaska Frontier Generation Station,55062_G_GTG3,55062,G,GTG3,3845.0,Combined Cycle,,ERC_FRNT,Texas,48,Grimes,185,48185,155.0,7077.0,2000.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03723,0.03723,0.03723,0.03723,,,,,,,,,,,,Natural Gas,55062.0,30.5924,-95.9178,,,,,,,2.381000415400321,117.0,POINT (-95.9178 30.5924),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,49.29,15823.921742996887,62.0,0.0,13170.0,3.5999999999999996,20.450339939788073,1,0.0,1,1,False,False,False,False,55062+GTG3
152,Tenaska Frontier Generation Station,55062_G_STG1,55062,G,STG1,,Combined Cycle,,ERC_FRNT,Texas,48,Grimes,185,48185,395.0,7077.0,2000.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03723,0.03723,0.03723,0.03723,,,,,,,,,,,,Natural Gas,55062.0,30.5924,-95.9178,,,,,,,2.381000415400321,117.0,POINT (-95.9178 30.5924),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,125.61,40325.47799021787,158.0,0.0,13170.0,3.5999999999999996,20.450339939788073,1,0.0,1,1,False,False,False,False,55062+STG1
153,Rio Nogales Power Project,55137_G_CTG1,55137,G,CTG1,3975.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,163.0,7050.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.0294,0.0294,0.0294,0.0294,,,,,,,,,,,,Natural Gas,55137.0,29.593056,-97.973215,,,,,,,2.381000415400321,117.0,POINT (-97.973215 29.593056),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,51.834,16640.64028457092,65.2,0.0,13170.0,3.5999999999999996,20.386052928572262,1,0.0,1,1,False,False,False,False,55137+CTG1
154,Rio Nogales Power Project,55137_G_CTG2,55137,G,CTG2,3976.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,163.0,7050.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.0294,0.0294,0.0294,0.0294,,,,,,,,,,,,Natural Gas,55137.0,29.593056,-97.973215,,,,,,,2.381000415400321,117.0,POINT (-97.973215 29.593056),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,51.834,16640.64028457092,65.2,0.0,13170.0,3.5999999999999996,20.386052928572262,1,0.0,1,1,False,False,False,False,55137+CTG2
155,Rio Nogales Power Project,55137_G_CTG3,55137,G,CTG3,3977.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,163.0,7050.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.0294,0.0294,0.0294,0.0294,,,,,,,,,,,,Natural Gas,55137.0,29.593056,-97.973215,,,,,,,2.381000415400321,117.0,POINT (-97.973215 29.593056),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,51.834,16640.64028457092,65.2,0.0,13170.0,3.5999999999999996,20.386052928572262,1,0.0,1,1,False,False,False,False,55137+CTG3
156,Rio Nogales Power Project,55137_G_STG1,55137,G,STG1,,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,323.0,7050.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.0294,0.0294,0.0294,0.0294,,,,,,,,,,,,Natural Gas,55137.0,29.593056,-97.973215,,,,,,,2.381000415400321,117.0,POINT (-97.973215 29.593056),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,102.714,32975.01111605158,129.20000000000002,0.0,13170.0,3.5999999999999996,20.386052928572262,1,0.0,1,1,False,False,False,False,55137+STG1
157,Hays Energy Project,55144_G_U1,55144,G,U1,4002.0,Combined Cycle,,ERC_REST,Texas,48,Hays,209,48209,215.0,7474.0,2002.0,9999,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01233,0.01233,0.01233,0.01233,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,2.381000415400321,117.0,POINT (-97.9894 29.7806),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,68.37,21949.310804802135,86.0,0.0,13170.0,3.5999999999999996,21.395597104702,1,0.0,1,1,False,False,False,False,55144+U1
158,Hays Energy Project,55144_G_U2,55144,G,U2,4003.0,Combined Cycle,,ERC_REST,Texas,48,Hays,209,48209,215.0,7452.0,2002.0,9999,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.0128,0.0128,0.0128,0.0128,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,2.381000415400321,117.0,POINT (-97.9894 29.7806),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,68.37,21949.310804802135,86.0,0.0,13170.0,3.5999999999999996,21.34321509556319,1,0.0,1,1,False,False,False,False,55144+U2
159,Hays Energy Project,55144_G_U3,55144,G,U3,4004.0,Combined Cycle,,ERC_REST,Texas,48,Hays,209,48209,224.0,7473.0,2002.0,9999,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01212,0.01212,0.01212,0.01212,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,2.381000415400321,117.0,POINT (-97.9894 29.7806),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,71.232,22868.11916407292,89.60000000000001,0.0,13170.0,3.5999999999999996,21.3932161042866,1,0.0,1,1,False,False,False,False,55144+U3
160,Hays Energy Project,55144_G_U4,55144,G,U4,4005.0,Combined Cycle,,ERC_REST,Texas,48,Hays,209,48209,227.0,7446.0,2002.0,9999,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01168,0.01168,0.01168,0.01168,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,2.381000415400321,117.0,POINT (-97.9894 29.7806),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,72.186,23174.388617163182,90.80000000000001,0.0,13170.0,3.5999999999999996,21.32892909307079,1,0.0,1,1,False,False,False,False,55144+U4
161,Guadalupe Generating Station,55153_G_CTG1,55153,G,CTG1,4028.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,148.0,7354.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,2.381000415400321,117.0,POINT (-98.14190000000001 29.6244),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,21.10987705485396,1,0.0,1,1,False,False,False,False,55153+CTG1
162,Guadalupe Generating Station,55153_G_CTG2,55153,G,CTG2,4029.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,148.0,7354.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,2.381000415400321,117.0,POINT (-98.14190000000001 29.6244),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,21.10987705485396,1,0.0,1,1,False,False,False,False,55153+CTG2
163,Guadalupe Generating Station,55153_G_CTG3,55153,G,CTG3,4030.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,148.0,7354.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03151,0.03151,0.03151,0.03151,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,2.381000415400321,117.0,POINT (-98.14190000000001 29.6244),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,21.10987705485396,1,0.0,1,1,False,False,False,False,55153+CTG3
164,Guadalupe Generating Station,55153_G_CTG4,55153,G,CTG4,4031.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,148.0,7354.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03151,0.03151,0.03151,0.03151,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,2.381000415400321,117.0,POINT (-98.14190000000001 29.6244),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,21.10987705485396,1,0.0,1,1,False,False,False,False,55153+CTG4
165,Guadalupe Generating Station,55153_G_STG1,55153,G,STG1,,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,197.0,7354.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,2.381000415400321,117.0,POINT (-98.14190000000001 29.6244),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,62.646,20111.69408626056,78.80000000000001,0.0,13170.0,3.5999999999999996,21.10987705485396,1,0.0,1,1,False,False,False,False,55153+STG1
166,Guadalupe Generating Station,55153_G_STG2,55153,G,STG2,,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,197.0,7354.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03151,0.03151,0.03151,0.03151,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,2.381000415400321,117.0,POINT (-98.14190000000001 29.6244),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,62.646,20111.69408626056,78.80000000000001,0.0,13170.0,3.5999999999999996,21.10987705485396,1,0.0,1,1,False,False,False,False,55153+STG2
167,Lost Pines 1 Power Project,55154_G_CTA,55154,G,CTA,4032.0,Combined Cycle,,ERC_REST,Texas,48,Bastrop,21,48021,169.0,7193.0,2001.0,9999,,,N,Natural Gas,,,,,SCR,2001.0,,,,,,,,0.02159,0.02159,0.02159,0.02159,,,,,,,,,,,,Natural Gas,55154.0,30.1478,-97.2714,,,,,,,2.381000415400321,117.0,POINT (-97.2714 30.1478),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,53.742,17253.179190751445,67.60000000000001,0.0,13170.0,3.5999999999999996,20.726535987974508,1,0.0,1,1,False,False,False,False,55154+CTA
168,Lost Pines 1 Power Project,55154_G_CTB,55154,G,CTB,4033.0,Combined Cycle,,ERC_REST,Texas,48,Bastrop,21,48021,169.0,7193.0,2001.0,9999,,,N,Natural Gas,,,,,SCR,2001.0,,,,,,,,0.02159,0.02159,0.02159,0.02159,,,,,,,,,,,,Natural Gas,55154.0,30.1478,-97.2714,,,,,,,2.381000415400321,117.0,POINT (-97.2714 30.1478),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,53.742,17253.179190751445,67.60000000000001,0.0,13170.0,3.5999999999999996,20.726535987974508,1,0.0,1,1,False,False,False,False,55154+CTB
169,Lost Pines 1 Power Project,55154_G_ST,55154,G,ST,,Combined Cycle,,ERC_REST,Texas,48,Bastrop,21,48021,172.0,7193.0,2001.0,9999,,,N,Natural Gas,,,,,SCR,2001.0,,,,,,,,0.02159,0.02159,0.02159,0.02159,,,,,,,,,,,,Natural Gas,55154.0,30.1478,-97.2714,,,,,,,2.381000415400321,117.0,POINT (-97.2714 30.1478),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,54.696,17559.448643841708,68.8,0.0,13170.0,3.5999999999999996,20.726535987974508,1,0.0,1,1,False,False,False,False,55154+ST
170,Bastrop Energy Center,55168_G_0001,55168,G,0001,4046.0,Combined Cycle,,ERC_REST,Texas,48,Bastrop,21,48021,149.0,7706.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.02821,0.02821,0.02821,0.02821,,,,,,,,,,,,Natural Gas,55168.0,30.1458,-97.55,,,,,,,2.381000415400321,117.0,POINT (-97.55 30.1458),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,21.947989201074876,1,0.0,1,1,False,False,False,False,55168+0001
171,Bastrop Energy Center,55168_G_0002,55168,G,0002,4047.0,Combined Cycle,,ERC_REST,Texas,48,Bastrop,21,48021,149.0,7706.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.02821,0.02821,0.02821,0.02821,,,,,,,,,,,,Natural Gas,55168.0,30.1458,-97.55,,,,,,,2.381000415400321,117.0,POINT (-97.55 30.1458),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,21.947989201074876,1,0.0,1,1,False,False,False,False,55168+0002
172,Bastrop Energy Center,55168_G_0003,55168,G,0003,,Combined Cycle,,ERC_REST,Texas,48,Bastrop,21,48021,227.0,7706.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.02821,0.02821,0.02821,0.02821,,,,,,,,,,,,Natural Gas,55168.0,30.1458,-97.55,,,,,,,2.381000415400321,117.0,POINT (-97.55 30.1458),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,72.186,23174.388617163182,90.80000000000001,0.0,13170.0,3.5999999999999996,21.947989201074876,1,0.0,1,1,False,False,False,False,55168+0003
173,Robert Mueller Energy Center,56374_G_DG1,56374,G,DG1,,Combustion Turbine,IC Engine,ERC_REST,Texas,48,Travis,453,48453,1.5,10745.0,2006.0,9999,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.0,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,56374.0,30.304994,-97.707675,,,,,,,19.13758483593252,160.1,POINT (-97.70767499999999 30.304994),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,1.0,0.513,38.28368163628279,0.375,0.0,7340.0,15.45,221.0833490620949,0,0.0,1,1,False,False,False,False,56374+DG1
174,Webberville Solar Project,57699_G_AES1,57699,G,AES1,,Solar PV,,ERC_REST,Texas,48,Travis,453,48453,30.0,0.0,2011.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,57699.0,30.238492,-97.508812,,,,,,,0.0,0.0,POINT (-97.50881200000001 30.238492),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,0.0,30.0,3.0626945309026232,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57699+AES1
175,IKEA Round Rock 027,58013_G_PV,58013,G,PV,,Solar PV,,ERC_REST,Texas,48,Williamson,491,48491,1.3,0.0,2012.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58013.0,30.557044,-97.690286,,,,,,,0.0,0.0,POINT (-97.690286 30.557044),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,0.0,1.3,0.13271676300578034,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58013+PV
176,Central Utility Plant - Texas A&M,58151_G_GTG01,58151,G,GTG01,,Combined Cycle,,ERC_REST,Texas,48,Brazos,41,48041,32.4,7780.0,2011.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,2.381000415400321,117.0,POINT (-96.343333 30.617778),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,20.703599999999998,3307.7100933748334,12.96,0.0,13170.0,3.5999999999999996,22.1241832318145,1,0.0,1,1,False,False,False,False,58151+GTG01
177,Central Utility Plant - Texas A&M,58151_G_STG02,58151,G,STG02,,Combined Cycle,,ERC_REST,Texas,48,Brazos,41,48041,11.0,7780.0,2011.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,FR + LNB,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,2.381000415400321,117.0,POINT (-96.343333 30.617778),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,7.029,1122.9879946642952,4.4,0.0,13170.0,3.5999999999999996,22.1241832318145,1,0.0,1,1,False,False,False,False,58151+STG02
178,Central Utility Plant - Texas A&M,58151_G_STG04,58151,G,STG04,,Combined Cycle,,ERC_REST,Texas,48,Brazos,41,48041,5.0,7780.0,1956.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,NH3,SCR,2011.0,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,2.381000415400321,117.0,POINT (-96.343333 30.617778),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,3.1950000000000003,510.44908848377054,2.0,0.0,13170.0,3.5999999999999996,22.1241832318145,1,0.0,1,1,False,False,False,False,58151+STG04
179,Rabbit Hill Energy Storage Project,60649_G_1,60649,G,1,,Energy Storage,,ERC_REST,Texas,48,Williamson,491,48491,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60649.0,30.587828,-97.687023,,39.6,9.9,9.9,0.81,0.0,0.0,0.0,POINT (-97.687023 30.587828),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,60649+1
180,Bandera Electric Coop PV,61205_G_PV1,61205,G,PV1,,Solar PV,,ERC_REST,Texas,48,Real,385,48385,1.5,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,61205.0,29.681032,-99.762212,,,,,,,0.0,0.0,POINT (-99.76221200000001 29.681032),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,0.0,1.5,0.1531347265451312,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,61205+PV1
181,Fayette Power Project,6179_B_1,6179,B,1,2827.0,Coal Steam,,ERC_REST,Texas,48,Fayette,149,48149,590.0,10594.0,1979.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,2011.0,0.97,LNC3,,,,ESPC,No,ACI,2016.0,,1.2,0.106,0.106,0.106,0.106,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,1.848930343389776,214.3,POINT (-96.75060000000001 29.9172),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,12.0,105.61,60232.99244108493,236.0,0.0,37800.0,4.47,24.057568057871283,1,0.0,1,1,False,False,False,False,6179+1
182,Fayette Power Project,6179_B_2,6179,B,2,2828.0,Coal Steam,,ERC_REST,Texas,48,Fayette,149,48149,590.0,10591.0,1980.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,2011.0,0.97,LNC3,,,,ESPC,No,ACI,2016.0,,1.2,0.11798,0.11798,0.11798,0.11798,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,1.848930343389776,214.3,POINT (-96.75060000000001 29.9172),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,12.0,105.61,60232.99244108493,236.0,0.0,37800.0,4.47,24.052021266841113,1,0.0,1,1,False,False,False,False,6179+2
183,Fayette Power Project,6179_B_3,6179,B,3,2829.0,Coal Steam,,ERC_REST,Texas,48,Fayette,149,48149,435.0,10631.0,1988.0,9999,tangential,dry,N,Subbituminous,Wet Scrubber,1988.0,0.9,LNC3,,,,ESPC,No,ACI,2016.0,,0.6,0.12284,0.12284,0.12284,0.12284,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,6179.0,29.9172,-96.7506,,,,,,,1.848930343389776,214.3,POINT (-96.75060000000001 29.9172),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,12.0,77.865,44409.070698088035,174.0,0.0,37800.0,4.47,24.12597848057671,1,0.0,1,1,False,False,False,False,6179+3
184,Dansby,6243_B_1,6243,B,1,2860.0,O/G Steam,,ERC_REST,Texas,48,Brazos,41,48041,110.0,14500.0,1978.0,9999,wall,dry,N,Natural Gas,,,,LNB + OFA,,,,,,,,,0.2,0.089,0.089,0.089,0.089,,,,,,,,,,,,Natural Gas,6243.0,30.7217,-96.4608,,,,,,,2.381000415400321,117.0,POINT (-96.46080000000001 30.7217),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,7.0,25.41,11229.879946642952,44.0,0.0,37800.0,4.47,38.99450602330465,1,0.0,1,1,False,False,False,False,6243+1
185,Sand Hill,7900_G_5A,7900,G,5A,10015.0,Combined Cycle,,ERC_REST,Texas,48,Travis,453,48453,161.0,7749.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2004.0,,,,,,,,0.0099,0.0099,0.0099,0.0099,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,2.381000415400321,117.0,POINT (-97.6129 30.2098),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,51.198,16436.46064917741,64.4,0.0,13170.0,3.5999999999999996,22.050372218937092,1,0.0,1,1,False,False,False,False,7900+5A
186,Sand Hill,7900_G_5C,7900,G,5C,,Combined Cycle,,ERC_REST,Texas,48,Travis,453,48453,151.0,7749.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2004.0,,,,,,,,0.0099,0.0099,0.0099,0.0099,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,2.381000415400321,117.0,POINT (-97.6129 30.2098),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,4.0,48.018,15415.562472209871,60.400000000000006,0.0,13170.0,3.5999999999999996,22.050372218937092,1,0.0,1,1,False,False,False,False,7900+5C
187,Sand Hill,7900_G_SH7,7900,G,SH7,90520.0,Combustion Turbine,,ERC_REST,Texas,48,Travis,453,48453,47.3,10745.0,2010.0,9999,,,N,Natural Gas,,,,H2O,SCR,,,,,,,,,0.0195,0.0195,0.0195,0.0195,,,,,,,,,,,,Natural Gas,7900.0,30.2098,-97.6129,,,,,,,2.381000415400321,117.0,POINT (-97.6129 30.2098),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,1.0,16.1766,1207.2120942641175,18.919999999999998,0.0,7340.0,15.45,41.03384946347645,0,0.0,1,1,False,False,False,False,7900+SH7
190,Bayou Cogen Plant,10298_G_GT1,10298,G,GT1,88564.0,Combustion Turbine,,ERC_REST,Texas,48,Harris,201,48201,75.0,12445.0,2014.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.01927,0.01927,0.01927,0.01927,,,,,,,,,,,,Natural Gas,10298.0,29.6225,-95.0458,,,,,,,2.381000415400321,117.0,POINT (-95.0458 29.6225),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,2.0,25.650000000000002,1914.1840818141395,30.0,0.0,7340.0,15.45,45.08155016965699,0,0.0,1,1,False,False,False,False,10298+GT1
